Team,Player,Event,Mins,Secs,X,Y,X2,Y2
SITAS,9,Foul,84,19,80,39,-,-
GEVP,5,Pase,84,30,79,36,60,28
GEVP,8,Pase,84,31,60,30,73,61
GEVP,11,Errado,84,33,73,70,-,-
SITAS,2,reb_def,84,35,85,41,-,-
SITAS,2,Pase,84,36,86,41,71,14
SITAS,7,Pase,84,37,71,16,54,19
SITAS,9,Pase,84,38,55,19,40,9
SITAS,11,Pase,84,41,40,9,15,13
SITAS,10,Pase,84,43,14,12,34,10
GEVP,6,Foul,84,44,18,38,-,-
SITAS,7,Pase,84,55,18,39,35,18
SITAS,5,Pase,84,56,35,20,15,18
GEVP,6,Foul,85,1,14,43,-,-
SITAS,11,Gol,85,16,36,49,-,-
GEVP,9,Pase,85,19,15,55,17,86
GEVP,11,Pase,85,21,17,88,29,16
GEVP,5,Pase,85,24,29,14,30,89
GEVP,11,Pase,85,27,30,91,23,62
GEVP,9,Pase,85,29,23,62,45,51
GEVP,8,Pase,85,31,45,50,78,90
GEVP,6,sub_of,85,19,50,49,-,-
GEVP,2,sub_in,85,19,50,49,-,-
GEVP,2,Pase,85,33,79,91,73,20
GEVP,5,Gol,85,35,75,28,-,-
SITAS,9,Pase,85,38,86,45,69,14
SITAS,2,Pase,85,40,69,14,76,35
SITAS,9,Pase,85,42,76,35,63,7
SITAS,2,Pase,85,43,61,7,39,7
GEVP,9,Foul,85,45,39,8,-,-
SITAS,11,Pase,85,49,40,18,7,63
SITAS,10,Gol,85,49,6,66,-,-
GEVP,9,Pase,85,53,14,49,20,18
GEVP,12,Pase,85,55,20,17,21,63
GEVP,5,Pase,85,58,20,64,34,10
GEVP,9,Pase,86,0,34,11,53,44
SITAS,2,Foul,86,3,81,47,-,-
GEVP,8,Pase,86,14,88,48,68,22
GEVP,12,Pase,86,20,68,20,55,66
GEVP,2,Pase,86,22,49,71,79,47
GEVP,12,Pase,86,23,79,47,83,21
GEVP,5,Gol,86,25,83,21,-,-
SITAS,9,Pase,86,29,86,42,71,8
SITAS,7,Pase,86,31,70,10,55,25
SITAS,2,Pase,86,33,54,24,23,36
SITAS,10,Pase,86,36,23,36,13,40
SITAS,11,Errado,86,37,15,37,-,-
SITAS,11,sub_of,86,44,18,39,-,-
SITAS,11,Pase,86,45,17,38,35,41
SITAS,7,Perdida,86,47,37,43,-,-
GEVP,5,Recupero,86,47,25,44,-,-
GEVP,5,Pase,86,54,21,6,22,37
GEVP,9,Pase,86,56,23,36,53,10
GEVP,5,Pase,86,57,56,10,72,5
GEVP,2,Pase,86,59,71,5,52,17
GEVP,8,Pase,87,2,52,19,67,3
GEVP,12,Pase,87,4,66,2,53,39
GEVP,8,Pase,87,5,53,38,63,75
GEVP,2,Pase,87,7,63,77,68,15
GEVP,12,Pase,87,9,68,16,78,46
GEVP,5,Gol,87,10,73,49,-,-
SITAS,2,Pase,88,42,86,34,58,5
SITAS,9,Pase,88,43,58,5,42,5
SITAS,7,Pase,88,44,41,5,27,5
SITAS,10,Pase,88,46,27,6,19,38
SITAS,11,Pase,88,48,21,37,9,10
SITAS,10,Pase,88,50,8,10,4,37
GEVP,12,Foul,88,57,4,36,-,-
SITAS,10,Pase,88,59,4,35,28,30
SITAS,11,Errado,89,3,26,29,-,-
GEVP,5,reb_def,89,3,21,46,-,-
GEVP,5,Pase,89,4,23,51,24,90
GEVP,12,Pase,89,7,24,93,38,95
GEVP,5,Pase,89,9,38,93,28,58
GEVP,9,Pase,89,11,27,60,34,11
GEVP,11,Pase,89,14,34,8,65,23
SITAS,9,Foul,89,15,67,38,-,-
GEVP,8,Gol,89,25,64,48,-,-
SITAS,2,Pase,89,29,85,56,46,93
SITAS,7,Pase,89,31,47,95,28,67
GEVP,11,Foul,89,33,20,63,-,-
SITAS,10,Gol,89,33,21,61,-,-
GEVP,12,Pase,89,38,15,38,14,81
GEVP,11,Pase,89,42,14,82,20,97
SITAS,10,Foul,89,45,21,96,-,-
GEVP,9,Pase,89,52,20,91,35,89
GEVP,5,Pase,89,55,35,90,74,49
GEVP,12,Gol,89,55,74,53,-,-
SITAS,9,Pase,90,0,86,43,67,14
SITAS,11,Pase,90,1,67,14,56,34
SITAS,2,Pase,90,3,55,35,45,76
SITAS,7,Pase,90,4,45,75,45,95
SITAS,10,Errado,90,7,44,90,-,-
GEVP,5,reb_def,90,9,23,40,-,-
GEVP,5,Pase,90,11,30,38,47,81
SITAS,9,Foul,90,15,71,88,-,-
SITAS,9,sub_of,90,15,50,51,-,-
SITAS,4,sub_in,90,30,50,50,-,-
GEVP,8,Gol,90,21,65,49,-,-
SITAS,2,Pase,90,26,84,36,74,45
SITAS,11,Pase,90,30,74,44,32,90
SITAS,10,Pase,90,31,31,89,23,60
SITAS,11,Pase,90,38,31,53,25,18
SITAS,5,Gol,90,40,23,17,-,-
GEVP,9,Pase,90,44,12,40,26,8
GEVP,11,Pase,90,46,25,7,27,79
GEVP,8,Pase,90,50,28,77,54,72
SITAS,4,Foul,90,48,56,67,-,-
GEVP,8,Pase,91,0,60,81,59,32
GEVP,5,Pase,91,1,59,34,54,68
GEVP,8,Gol,91,11,65,49,-,-
SITAS,4,Pase,91,14,86,44,69,79
SITAS,2,Pase,91,17,69,82,64,97
SITAS,7,Pase,91,19,64,97,19,95
SITAS,5,Pase,91,21,20,93,18,56
SITAS,2,Pase,91,22,13,63,20,49
SITAS,11,Gol,91,25,18,53,-,-
GEVP,12,Pase,91,26,13,43,27,6
GEVP,8,Pase,91,27,26,5,23,36
GEVP,12,Pase,91,29,23,38,48,83
GEVP,9,Pase,91,31,47,84,28,72
GEVP,11,Pase,91,32,28,74,30,39
GEVP,5,Pase,91,35,30,39,60,7
GEVP,8,Pase,91,35,58,7,46,14
GEVP,5,Pase,91,38,50,16,84,40
GEVP,5,Errado,91,39,85,53,-,-
SITAS,5,Foul,91,48,71,58,-,-
GEVP,8,Pase,91,52,67,61,70,18
GEVP,5,Pase,91,53,69,22,54,47
GEVP,8,Pase,91,54,54,49,58,93
GEVP,2,Pase,91,56,59,95,73,74
SITAS,11,Foul,92,2,73,76,-,-
GEVP,8,Pase,92,5,73,78,63,41
GEVP,12,Pase,92,8,64,39,42,88
GEVP,9,Pase,92,10,43,88,56,97
GEVP,5,Pase,92,12,57,96,68,75
SITAS,11,Foul,92,17,69,75,-,-
GEVP,5,Pase,92,19,54,65,65,11
SITAS,5,Foul,92,26,65,14,-,-
GEVP,5,Pase,92,30,72,32,54,41
GEVP,8,Pase,92,31,52,37,61,9
GEVP,5,Pase,92,33,62,5,83,36
GEVP,2,Pase,92,35,82,45,72,86
GEVP,8,Pase,92,37,72,87,55,14
GEVP,5,Pase,92,38,55,13,66,56
GEVP,8,Pase,92,40,66,58,72,86
GEVP,12,Pase,92,41,72,86,84,81
GEVP,5,Pase,92,41,85,87,60,92
GEVP,8,Pase,92,43,60,94,53,60
GEVP,2,Pase,92,44,53,59,69,95
GEVP,5,Pase,92,46,69,96,59,22
GEVP,12,Pase,92,48,59,22,78,18
GEVP,5,Pase,92,49,75,17,84,69
GEVP,12,Pase,92,52,81,74,57,37
GEVP,2,Pase,92,53,57,42,81,15
GEVP,5,Pase,92,54,81,15,60,11
SITAS,4,Foul,93,2,55,45,-,-
GEVP,8,Gol,93,13,65,49,-,-
SITAS,-,Zona,93,21,49,49,-,-
GEVP,9,Pase,93,22,48,51,63,44
GEVP,12,Pase,93,24,62,44,70,91
GEVP,8,Pase,93,25,69,91,81,97
GEVP,5,Pase,93,26,80,97,57,94
GEVP,8,Pase,93,27,57,94,57,55
GEVP,2,Pase,93,29,54,51,69,89
GEVP,5,Pase,93,31,70,91,54,34
GEVP,12,Pase,93,32,54,38,65,59
GEVP,2,Pase,93,34,69,62,79,15
GEVP,5,Pase,93,34,80,15,67,21
GEVP,2,Errado,93,37,63,12,-,-
